"(Intercept)",-1.74000259289979,0.340930333399531,-5.10368958827932,3.33094481611598e-07
"sloc",0.0045069629483902,0.00150856937509129,2.98757420295468,0.00281201023204145
"ClassDataShouldBePrivate",-33.7283956816337,6392647.8785868,-5.27612287149623e-06,0.99999579026302
"ComplexClass",0.436661066944851,1.81429883945609,0.24067758709241,0.809805011323265
"LongParameterList",-31.9330892388893,18731883.8142976,-1.70474521171841e-06,0.999998639810115
"ComplexClass:ClassDataShouldBePrivate.1",-67.3395031991639,19177943.0314426,-3.51129957413887e-06,0.999997198388281
"ClassDataShouldBePrivate:ComplexClass.1",-2.75289063089849,50420644.154351,-5.45984819724072e-08,0.999999956436714
"LongParameterList:ComplexClass.1",-3.08732692082216,49953986.3262402,-6.18034144594468e-08,0.99999995068801
"ComplexClass:LongParameterList.1",-955.352095345728,7270423.54809971,-0.0001314025364582,0.999895155945211
"(Intercept)",-1.71112971248757,0.334994370283638,-5.10793572751316,3.25697391135508e-07
"sloc",0.00413150804521753,0.00110710138386073,3.73182447917277,0.000190097942607279
"(Intercept)",-4.14519005092919,0.171604416343508,-24.1554975055629,6.53673123503032e-129
"sloc",0.000233058326604679,0.000303927320322775,0.766822562569127,0.443187019670828
"ClassDataShouldBePrivate",-15.8190711053865,8892.4541815201,-0.00177893197788536,0.998580618388756
"ComplexClass",1.3364417589941,0.485926876993903,2.75029396863526,0.0059541821863569
"LongParameterList",-17.3437182450532,6958.60980030937,-0.00249241137853168,0.998011345500859
"ComplexClass:ClassDataShouldBePrivate.1",-35.1223492353898,15284.5885205969,-0.0022978930174051,0.998166548252569
"ClassDataShouldBePrivate:ComplexClass.1",-3.05898478703303,27289.2276611289,-0.000112094956479486,0.999910561165068
"LongParameterList:ComplexClass.1",0.0547617157994356,19480.3226388658,2.81112981620637e-06,0.999997757042921
"ComplexClass:LongParameterList.1",-525.081607056105,70075.5097793145,-0.00749308294309552,0.994021440752597
"(Intercept)",-4.13767768692845,0.169034431340365,-24.478312815434,2.5145458831892e-132
"ComplexClass",1.14194541337448,0.478120470320128,2.38840519128972,0.0169216737584202
"(Intercept)",-1.74000259289979,0.340930333399531,-5.10368958827932,3.33094481611598e-07
"sloc",0.0045069629483902,0.00150856937509129,2.98757420295468,0.00281201023204145
"ClassDataShouldBePrivate",-33.7283956816337,6392647.8785868,-5.27612287149623e-06,0.99999579026302
"ComplexClass",0.436661066944851,1.81429883945609,0.24067758709241,0.809805011323265
"LongParameterList",-31.9330892388893,18731883.8142976,-1.70474521171841e-06,0.999998639810115
"ComplexClass:ClassDataShouldBePrivate.1",-67.3395031991639,19177943.0314426,-3.51129957413887e-06,0.999997198388281
"ClassDataShouldBePrivate:ComplexClass.1",-2.75289063089849,50420644.154351,-5.45984819724072e-08,0.999999956436714
"LongParameterList:ComplexClass.1",-3.08732692082216,49953986.3262402,-6.18034144594468e-08,0.99999995068801
"ComplexClass:LongParameterList.1",-955.352095345728,7270423.54809971,-0.0001314025364582,0.999895155945211
"(Intercept)",-1.71112971248757,0.334994370283638,-5.10793572751316,3.25697391135508e-07
"sloc",0.00413150804521753,0.00110710138386073,3.73182447917277,0.000190097942607279
